round,kind,end_ns,rank,start_ns,group_ready_ns,group_first_start_ns,observed_ranks,iteration,service_ns,pp_stage,group_size,group_key,group_end_ns,completion_advance_ns,behavior,arrival_wait_ns,payload_bytes,dependency,dependency_lag_ns,service_scale,predicted_start_ns,predicted_group_ready_ns,predicted_service_ns,predicted_group_end_ns,predicted_completion_advance_ns,predicted_end_ns
0,dp_rs,1785477762090637684,77,1785477762074364583,1785477762075080914,1785477761918236118,16,55,15684063,4,16,dp_grad_reduce_scatter:pg=9,1785477762090764977,127293,dp_grad_reduce_scatter,716331,3155886080,pp_frontier,0,1.0,1785477760782395035,1785477760782395035,15684063,1785477760798079098,127293,1785477760797951805
0,dp_rs,1785477762090701054,78,1785477762074523852,1785477762075080914,1785477761918236118,16,55,15684063,4,16,dp_grad_reduce_scatter:pg=9,1785477762090764977,63923,dp_grad_reduce_scatter,557062,3155886080,pp_frontier,0,1.0,1785477760773228132,1785477760782395035,15684063,1785477760798079098,63923,1785477760798015175
0,dp_rs,1785477762090649151,79,1785477762074855817,1785477762075080914,1785477761918236118,16,55,15684063,4,16,dp_grad_reduce_scatter:pg=9,1785477762090764977,115826,dp_grad_reduce_scatter,225097,3155886080,pp_frontier,0,1.0,1785477760771995937,1785477760782395035,15684063,1785477760798079098,115826,1785477760797963272
0,edp_ag0,1785477765086372902,64,1785477765033856786,1785477765033856786,1785477765033798280,2,55,52527766,4,2,expert_dp_param_allgather:pg=1107,1785477765086384552,11650,expert_dp_param_allgather,0,1887436800,same_rank_dp_ag0,85799,1.0,1785477763366251443,1785477763366251443,52527766,1785477763418779209,11650,1785477763418767559
0,edp_ag0,1785477765086384552,72,1785477765033798280,1785477765033856786,1785477765033798280,2,55,52527766,4,2,expert_dp_param_allgather:pg=1107,1785477765086384552,0,expert_dp_param_allgather,58506,1887436800,same_rank_dp_ag0,10560,1.0,1785477763366192937,1785477763366251443,52527766,1785477763418779209,0,1785477763418779209
0,edp_ag0,1785477765086162452,65,1785477765033862468,1785477765033862468,1785477765033790316,2,55,52306181,4,2,expert_dp_param_allgather:pg=1109,1785477765086168649,6197,expert_dp_param_allgather,0,1887436800,same_rank_dp_ag0,10328,1.0,1785477763366257125,1785477763366257125,52306181,1785477763418563306,6197,1785477763418557109
0,edp_ag0,1785477765086168649,73,1785477765033790316,1785477765033862468,1785477765033790316,2,55,52306181,4,2,expert_dp_param_allgather:pg=1109,1785477765086168649,0,expert_dp_param_allgather,72152,1887436800,same_rank_dp_ag0,11241,1.0,1785477763366184973,1785477763366257125,52306181,1785477763418563306,0,1785477763418563306
0,edp_ag0,1785477765087527079,66,1785477765033867806,1785477765033867806,1785477765033773879,2,55,53659273,4,2,expert_dp_param_allgather:pg=1111,1785477765087527079,0,expert_dp_param_allgather,0,1887436800,same_rank_dp_ag0,13132,1.0,1785477763366262463,1785477763366262463,53659273,1785477763419921736,0,1785477763419921736
0,edp_ag0,1785477765087502665,74,1785477765033773879,1785477765033867806,1785477765033773879,2,55,53659273,4,2,expert_dp_param_allgather:pg=1111,1785477765087527079,24414,expert_dp_param_allgather,93927,1887436800,same_rank_dp_ag0,37560,1.0,1785477763366168536,1785477763366262463,53659273,1785477763419921736,24414,1785477763419897322
0,edp_ag0,1785477765089380586,67,1785477765033812266,1785477765033841897,1785477765033812266,2,55,55538689,4,2,expert_dp_param_allgather:pg=1113,1785477765089380586,0,expert_dp_param_allgather,29631,1887436800,same_rank_dp_ag0,11000,1.0,1785477763366206923,1785477763366236554,55538689,1785477763421775243,0,1785477763421775243
0,edp_ag0,1785477765089365022,75,1785477765033841897,1785477765033841897,1785477765033812266,2,55,55538689,4,2,expert_dp_param_allgather:pg=1113,1785477765089380586,15564,expert_dp_param_allgather,0,1887436800,same_rank_dp_ag0,56640,1.0,1785477763366236554,1785477763366236554,55538689,1785477763421775243,15564,1785477763421759679
0,edp_ag0,1785477765087513610,68,1785477765033911470,1785477765033911470,1785477765033779286,2,55,53602140,4,2,expert_dp_param_allgather:pg=1115,1785477765087513610,0,expert_dp_param_allgather,0,1887436800,same_rank_dp_ag0,58960,1.0,1785477763366306127,1785477763366306127,53602140,1785477763419908267,0,1785477763419908267
0,edp_ag0,1785477765087382486,76,1785477765033779286,1785477765033911470,1785477765033779286,2,55,53602140,4,2,expert_dp_param_allgather:pg=1115,1785477765087513610,131124,expert_dp_param_allgather,132184,1887436800,same_rank_dp_ag0,10200,1.0,1785477763366173943,1785477763366306127,53602140,1785477763419908267,131124,1785477763419777143
0,edp_ag0,1785477765095856913,69,1785477765033788567,1785477765033798408,1785477765033788567,2,55,62071105,4,2,expert_dp_param_allgather:pg=1117,1785477765095869513,12600,expert_dp_param_allgather,9841,1887436800,same_rank_dp_ag0,11960,1.0,1785477763366183224,1785477763366193065,62071105,1785477763428264170,12600,1785477763428251570
0,edp_ag0,1785477765095869513,77,1785477765033798408,1785477765033798408,1785477765033788567,2,55,62071105,4,2,expert_dp_param_allgather:pg=1117,1785477765095869513,0,expert_dp_param_allgather,0,1887436800,same_rank_dp_ag0,13320,1.0,1785477763366193065,1785477763366193065,62071105,1785477763428264170,0,1785477763428264170
0,edp_ag0,1785477765088814421,70,1785477765033868465,1785477765033868465,1785477765033753408,2,55,54945956,4,2,expert_dp_param_allgather:pg=1119,1785477765088814421,0,expert_dp_param_allgather,0,1887436800,same_rank_dp_ag0,23640,1.0,1785477763366263122,1785477763366263122,54945956,1785477763421209078,0,1785477763421209078
0,edp_ag0,1785477765088738856,78,1785477765033753408,1785477765033868465,1785477765033753408,2,55,54945956,4,2,expert_dp_param_allgather:pg=1119,1785477765088814421,75565,expert_dp_param_allgather,115057,1887436800,same_rank_dp_ag0,12440,1.0,1785477763366148065,1785477763366263122,54945956,1785477763421209078,75565,1785477763421133513
0,edp_ag0,1785477765087002032,71,1785477765033863423,1785477765033863423,1785477765033750783,2,55,53138609,4,2,expert_dp_param_allgather:pg=1121,1785477765087002032,0,expert_dp_param_allgather,0,1887436800,same_rank_dp_ag0,13760,1.0,1785477763366258080,1785477763366258080,53138609,1785477763419396689,0,1785477763419396689
0,edp_ag0,1785477765086911568,79,1785477765033750783,1785477765033863423,1785477765033750783,2,55,53138609,4,2,expert_dp_param_allgather:pg=1121,1785477765087002032,90464,expert_dp_param_allgather,112640,1887436800,same_rank_dp_ag0,13240,1.0,1785477763366145440,1785477763366258080,53138609,1785477763419396689,90464,1785477763419306225
1,edp_ag1,1785477765244436368,64,1785477765190700095,1785477765190724128,1785477765190700095,2,55,53712240,4,2,expert_dp_param_allgather:pg=1107,1785477765244436368,0,expert_dp_param_allgather,24033,1887436800,same_rank_dp_ag1,11320,1.0,1785477763523094752,1785477763523118785,53712240,1785477763576831025,0,1785477763576831025
1,edp_ag1,1785477765244374369,72,1785477765190724128,1785477765190724128,1785477765190700095,2,55,53712240,4,2,expert_dp_param_allgather:pg=1107,1785477765244436368,61999,expert_dp_param_allgather,0,1887436800,same_rank_dp_ag1,37960,1.0,1785477763523118785,1785477763523118785,53712240,1785477763576831025,61999,1785477763576769026
1,edp_ag1,1785477765244386760,65,1785477765190714579,1785477765190714579,1785477765190709691,2,55,53672181,4,2,expert_dp_param_allgather:pg=1109,1785477765244386760,0,expert_dp_param_allgather,0,1887436800,same_rank_dp_ag1,60920,1.0,1785477763523109236,1785477763523109236,53672181,1785477763576781417,0,1785477763576781417
1,edp_ag1,1785477765244365443,73,1785477765190709691,1785477765190714579,1785477765190709691,2,55,53672181,4,2,expert_dp_param_allgather:pg=1109,1785477765244386760,21317,expert_dp_param_allgather,4888,1887436800,same_rank_dp_ag1,23378,1.0,1785477763523104348,1785477763523109236,53672181,1785477763576781417,21317,1785477763576760100
1,edp_ag1,1785477765242616647,66,1785477765190679177,1785477765190697593,1785477765190679177,2,55,51919054,4,2,expert_dp_param_allgather:pg=1111,1785477765242616647,0,expert_dp_param_allgather,18416,1887436800,same_rank_dp_ag1,34160,1.0,1785477763523073834,1785477763523092250,51919054,1785477763575011304,0,1785477763575011304
1,edp_ag1,1785477765242584657,74,1785477765190697593,1785477765190697593,1785477765190679177,2,55,51919054,4,2,expert_dp_param_allgather:pg=1111,1785477765242616647,31990,expert_dp_param_allgather,0,1887436800,same_rank_dp_ag1,10640,1.0,1785477763523092250,1785477763523092250,51919054,1785477763575011304,31990,1785477763574979314
1,edp_ag1,1785477765244374016,67,1785477765190738938,1785477765190738938,1785477765190691489,2,55,53666704,4,2,expert_dp_param_allgather:pg=1113,1785477765244405642,31626,expert_dp_param_allgather,0,1887436800,same_rank_dp_ag1,12240,1.0,1785477763523133595,1785477763523133595,53666704,1785477763576800299,31626,1785477763576768673
1,edp_ag1,1785477765244405642,75,1785477765190691489,1785477765190738938,1785477765190691489,2,55,53666704,4,2,expert_dp_param_allgather:pg=1113,1785477765244405642,0,expert_dp_param_allgather,47449,1887436800,same_rank_dp_ag1,10560,1.0,1785477763523086146,1785477763523133595,53666704,1785477763576800299,0,1785477763576800299
1,edp_ag1,1785477765244161159,68,1785477765190652818,1785477765190706418,1785477765190652818,2,55,53454741,4,2,expert_dp_param_allgather:pg=1115,1785477765244161159,0,expert_dp_param_allgather,53600,1887436800,same_rank_dp_ag1,11000,1.0,1785477763523047475,1785477763523101075,53454741,1785477763576555816,0,1785477763576555816
1,edp_ag1,1785477765244074416,76,1785477765190706418,1785477765190706418,1785477765190652818,2,55,53454741,4,2,expert_dp_param_allgather:pg=1115,1785477765244161159,86743,expert_dp_param_allgather,0,1887436800,same_rank_dp_ag1,21601,1.0,1785477763523101075,1785477763523101075,53454741,1785477763576555816,86743,1785477763576469073
1,edp_ag1,1785477765242691852,69,1785477765190738610,1785477765190738610,1785477765190706223,2,55,51963615,4,2,expert_dp_param_allgather:pg=1117,1785477765242702225,10373,expert_dp_param_allgather,0,1887436800,same_rank_dp_ag1,10760,1.0,1785477763523133267,1785477763523133267,51963615,1785477763575096882,10373,1785477763575086509
1,edp_ag1,1785477765242702225,77,1785477765190706223,1785477765190738610,1785477765190706223,2,55,51963615,4,2,expert_dp_param_allgather:pg=1117,1785477765242702225,0,expert_dp_param_allgather,32387,1887436800,same_rank_dp_ag1,12041,1.0,1785477763523100880,1785477763523133267,51963615,1785477763575096882,0,1785477763575096882
1,edp_ag1,1785477765243567652,70,1785477765190732941,1785477765190732941,1785477765190616350,2,55,52834711,4,2,expert_dp_param_allgather:pg=1119,1785477765243567652,0,expert_dp_param_allgather,0,1887436800,same_rank_dp_ag1,10640,1.0,1785477763523127598,1785477763523127598,52834711,1785477763575962309,0,1785477763575962309
1,edp_ag1,1785477765243514598,78,1785477765190616350,1785477765190732941,1785477765190616350,2,55,52834711,4,2,expert_dp_param_allgather:pg=1119,1785477765243567652,53054,expert_dp_param_allgather,116591,1887436800,same_rank_dp_ag1,10760,1.0,1785477763523011007,1785477763523127598,52834711,1785477763575962309,53054,1785477763575909255
1,edp_ag1,1785477765241686664,71,1785477765190731170,1785477765190731170,1785477765190707350,2,55,50966661,4,2,expert_dp_param_allgather:pg=1121,1785477765241697831,11167,expert_dp_param_allgather,0,1887436800,same_rank_dp_ag1,11240,1.0,1785477763523125827,1785477763523125827,50966661,1785477763574092488,11167,1785477763574081321
1,edp_ag1,1785477765241697831,79,1785477765190707350,1785477765190731170,1785477765190707350,2,55,50966661,4,2,expert_dp_param_allgather:pg=1121,1785477765241697831,0,expert_dp_param_allgather,23820,1887436800,same_rank_dp_ag1,10840,1.0,1785477763523102007,1785477763523125827,50966661,1785477763574092488,0,1785477763574092488
0,edp_rs,1785477762312615963,64,1785477762108154642,1785477762108154642,1785477762108108410,2,55,204461321,4,2,expert_dp_grad_reduce_scatter:pg=1107,1785477762312615963,0,expert_dp_grad_reduce_scatter,0,7549747200,same_rank_dp_rs,17405839,1.0,1785477760815468763,1785477760815468763,204461321,1785477761019930084,0,1785477761019930084
0,edp_rs,1785477762312556711,72,1785477762108108410,1785477762108154642,1785477762108108410,2,55,204461321,4,2,expert_dp_grad_reduce_scatter:pg=1107,1785477762312615963,59252,expert_dp_grad_reduce_scatter,46232,7549747200,same_rank_dp_rs,17380797,1.0,1785477760815422531,1785477760815468763,204461321,1785477761019930084,59252,1785477761019870832
0,edp_rs,1785477762299242910,65,1785477762107990460,1785477762108440984,1785477762107990460,2,55,190801926,4,2,expert_dp_grad_reduce_scatter:pg=1109,1785477762299242910,0,expert_dp_grad_reduce_scatter,450524,7549747200,same_rank_dp_rs,17326812,1.0,1785477760815304581,1785477760815755105,190801926,1785477761006557031,0,1785477761006557031
0,edp_rs,1785477762299117562,73,1785477762108440984,1785477762108440984,1785477762107990460,2,55,190801926,4,2,expert_dp_grad_reduce_scatter:pg=1109,1785477762299242910,125348,expert_dp_grad_reduce_scatter,0,7549747200,same_rank_dp_rs,17699436,1.0,1785477760815755105,1785477760815755105,190801926,1785477761006557031,125348,1785477761006431683
0,edp_rs,1785477762315656728,66,1785477762107958400,1785477762108347216,1785477762107958400,2,55,207309512,4,2,expert_dp_grad_reduce_scatter:pg=1111,1785477762315656728,0,expert_dp_grad_reduce_scatter,388816,7549747200,same_rank_dp_rs,17330674,1.0,1785477760815272521,1785477760815661337,207309512,1785477761022970849,0,1785477761022970849
0,edp_rs,1785477762315545356,74,1785477762108347216,1785477762108347216,1785477762107958400,2,55,207309512,4,2,expert_dp_grad_reduce_scatter:pg=1111,1785477762315656728,111372,expert_dp_grad_reduce_scatter,0,7549747200,same_rank_dp_rs,17601616,1.0,1785477760815661337,1785477760815661337,207309512,1785477761022970849,111372,1785477761022859477
0,edp_rs,1785477762316070135,67,1785477762108247255,1785477762110150440,1785477762108247255,2,55,205919695,4,2,expert_dp_grad_reduce_scatter:pg=1113,1785477762316070135,0,expert_dp_grad_reduce_scatter,1903185,7549747200,same_rank_dp_rs,17551980,1.0,1785477760815561376,1785477760817464561,205919695,1785477761023384256,0,1785477761023384256
0,edp_rs,1785477762315943546,75,1785477762110150440,1785477762110150440,1785477762108247255,2,55,205919695,4,2,expert_dp_grad_reduce_scatter:pg=1113,1785477762316070135,126589,expert_dp_grad_reduce_scatter,0,7549747200,same_rank_dp_rs,19462450,1.0,1785477760817464561,1785477760817464561,205919695,1785477761023384256,126589,1785477761023257667
0,edp_rs,1785477762322375084,68,1785477762108292724,1785477762108292724,1785477762108224454,2,55,214082360,4,2,expert_dp_grad_reduce_scatter:pg=1115,1785477762322375084,0,expert_dp_grad_reduce_scatter,0,7549747200,same_rank_dp_rs,17613677,1.0,1785477760815606845,1785477760815606845,214082360,1785477761029689205,0,1785477761029689205
0,edp_rs,1785477762322277866,76,1785477762108224454,1785477762108292724,1785477762108224454,2,55,214082360,4,2,expert_dp_grad_reduce_scatter:pg=1115,1785477762322375084,97218,expert_dp_grad_reduce_scatter,68270,7549747200,same_rank_dp_rs,17603746,1.0,1785477760815538575,1785477760815606845,214082360,1785477761029689205,97218,1785477761029591987
0,edp_rs,1785477762315897890,69,1785477762108109763,1785477762108339156,1785477762108109763,2,55,207587252,4,2,expert_dp_grad_reduce_scatter:pg=1117,1785477762315926408,28518,expert_dp_grad_reduce_scatter,229393,7549747200,same_rank_dp_rs,17378474,1.0,1785477760815423884,1785477760815653277,207587252,1785477761023240529,28518,1785477761023212011
0,edp_rs,1785477762315926408,77,1785477762108339156,1785477762108339156,1785477762108109763,2,55,207587252,4,2,expert_dp_grad_reduce_scatter:pg=1117,1785477762315926408,0,expert_dp_grad_reduce_scatter,0,7549747200,same_rank_dp_rs,17701472,1.0,1785477760815653277,1785477760815653277,207587252,1785477761023240529,0,1785477761023240529
0,edp_rs,1785477762298021015,70,1785477762107919443,1785477762108416087,1785477762107919443,2,55,189604928,4,2,expert_dp_grad_reduce_scatter:pg=1119,1785477762298021015,0,expert_dp_grad_reduce_scatter,496644,7549747200,same_rank_dp_rs,17280223,1.0,1785477760815233564,1785477760815730208,189604928,1785477761005335136,0,1785477761005335136
0,edp_rs,1785477762298019545,78,1785477762108416087,1785477762108416087,1785477762107919443,2,55,189604928,4,2,expert_dp_grad_reduce_scatter:pg=1119,1785477762298021015,1470,expert_dp_grad_reduce_scatter,0,7549747200,same_rank_dp_rs,17715033,1.0,1785477760815730208,1785477760815730208,189604928,1785477761005335136,1470,1785477761005333666
0,edp_rs,1785477762328445587,71,1785477762108238101,1785477762108238101,1785477762108204985,2,55,220207486,4,2,expert_dp_grad_reduce_scatter:pg=1121,1785477762328445587,0,expert_dp_grad_reduce_scatter,0,7549747200,same_rank_dp_rs,17473124,1.0,1785477760815552222,1785477760815552222,220207486,1785477761035759708,0,1785477761035759708
0,edp_rs,1785477762328391157,79,1785477762108204985,1785477762108238101,1785477762108204985,2,55,220207486,4,2,expert_dp_grad_reduce_scatter:pg=1121,1785477762328445587,54430,expert_dp_grad_reduce_scatter,33116,7549747200,same_rank_dp_rs,17555834,1.0,1785477760815519106,1785477760815552222,220207486,1785477761035759708,54430,1785477761035705278
0,dp_ag0,1785477765034135271,80,1785477765025243347,1785477765026369266,1785477765025243347,16,55,7821976,5,16,dp_param_allgather:pg=11,1785477765034191242,55971,dp_param_allgather,1125919,98621440,world_rs_done,28567090,1.0,1785477763357638004,1785477763358763923,7821976,1785477763366585899,55971,1785477763366529928
0,dp_ag0,1785477765034123778,81,1785477765025573682,1785477765026369266,1785477765025243347,16,55,7821976,5,16,dp_param_allgather:pg=11,1785477765034191242,67464,dp_param_allgather,795584,98621440,world_rs_done,28897425,1.0,1785477763357968339,1785477763358763923,7821976,1785477763366585899,67464,1785477763366518435
0,dp_ag0,1785477765034082604,82,1785477765025719806,1785477765026369266,1785477765025243347,16,55,7821976,5,16,dp_param_allgather:pg=11,1785477765034191242,108638,dp_param_allgather,649460,98621440,world_rs_done,29043549,1.0,1785477763358114463,1785477763358763923,7821976,1785477763366585899,108638,1785477763366477261
0,dp_ag0,1785477765034132066,83,1785477765026016538,1785477765026369266,1785477765025243347,16,55,7821976,5,16,dp_param_allgather:pg=11,1785477765034191242,59176,dp_param_allgather,352728,98621440,world_rs_done,29340281,1.0,1785477763358411195,1785477763358763923,7821976,1785477763366585899,59176,1785477763366526723
0,dp_ag0,1785477765034117431,84,1785477765025420175,1785477765026369266,1785477765025243347,16,55,7821976,5,16,dp_param_allgather:pg=11,1785477765034191242,73811,dp_param_allgather,949091,98621440,world_rs_done,28743918,1.0,1785477763357814832,1785477763358763923,7821976,1785477763366585899,73811,1785477763366512088
0,dp_ag0,1785477765034118103,85,1785477765025484451,1785477765026369266,1785477765025243347,16,55,7821976,5,16,dp_param_allgather:pg=11,1785477765034191242,73139,dp_param_allgather,884815,98621440,world_rs_done,28808194,1.0,1785477763357879108,1785477763358763923,7821976,1785477763366585899,73139,1785477763366512760
0,dp_ag0,1785477765034080572,86,1785477765025632327,1785477765026369266,1785477765025243347,16,55,7821976,5,16,dp_param_allgather:pg=11,1785477765034191242,110670,dp_param_allgather,736939,98621440,world_rs_done,28956070,1.0,1785477763358026984,1785477763358763923,7821976,1785477763366585899,110670,1785477763366475229
0,dp_ag0,1785477765034083183,87,1785477765026080516,1785477765026369266,1785477765025243347,16,55,7821976,5,16,dp_param_allgather:pg=11,1785477765034191242,108059,dp_param_allgather,288750,98621440,world_rs_done,29404259,1.0,1785477763358475173,1785477763358763923,7821976,1785477763366585899,108059,1785477763366477840
0,dp_ag0,1785477765034165298,88,1785477765025483012,1785477765026369266,1785477765025243347,16,55,7821976,5,16,dp_param_allgather:pg=11,1785477765034191242,25944,dp_param_allgather,886254,98621440,world_rs_done,28806755,1.0,1785477763357877669,1785477763358763923,7821976,1785477763366585899,25944,1785477763366559955
0,dp_ag0,1785477765034191242,89,1785477765026273407,1785477765026369266,1785477765025243347,16,55,7821976,5,16,dp_param_allgather:pg=11,1785477765034191242,0,dp_param_allgather,95859,98621440,world_rs_done,29597150,1.0,1785477763358668064,1785477763358763923,7821976,1785477763366585899,0,1785477763366585899
0,dp_ag0,1785477765034182152,90,1785477765025893179,1785477765026369266,1785477765025243347,16,55,7821976,5,16,dp_param_allgather:pg=11,1785477765034191242,9090,dp_param_allgather,476087,98621440,world_rs_done,29216922,1.0,1785477763358287836,1785477763358763923,7821976,1785477763366585899,9090,1785477763366576809
0,dp_ag0,1785477765034165672,91,1785477765025828333,1785477765026369266,1785477765025243347,16,55,7821976,5,16,dp_param_allgather:pg=11,1785477765034191242,25570,dp_param_allgather,540933,98621440,world_rs_done,29152076,1.0,1785477763358222990,1785477763358763923,7821976,1785477763366585899,25570,1785477763366560329
0,dp_ag0,1785477765034187363,92,1785477765026258707,1785477765026369266,1785477765025243347,16,55,7821976,5,16,dp_param_allgather:pg=11,1785477765034191242,3879,dp_param_allgather,110559,98621440,world_rs_done,29582450,1.0,1785477763358653364,1785477763358763923,7821976,1785477763366585899,3879,1785477763366582020
0,dp_ag0,1785477765034163956,93,1785477765025497867,1785477765026369266,1785477765025243347,16,55,7821976,5,16,dp_param_allgather:pg=11,1785477765034191242,27286,dp_param_allgather,871399,98621440,world_rs_done,28821610,1.0,1785477763357892524,1785477763358763923,7821976,1785477763366585899,27286,1785477763366558613
0,dp_ag0,1785477765034184817,94,1785477765026179792,1785477765026369266,1785477765025243347,16,55,7821976,5,16,dp_param_allgather:pg=11,1785477765034191242,6425,dp_param_allgather,189474,98621440,world_rs_done,29503535,1.0,1785477763358574449,1785477763358763923,7821976,1785477763366585899,6425,1785477763366579474
0,dp_ag0,1785477765034190879,95,1785477765026369266,1785477765026369266,1785477765025243347,16,55,7821976,5,16,dp_param_allgather:pg=11,1785477765034191242,363,dp_param_allgather,0,98621440,world_rs_done,29693009,1.0,1785477763358763923,1785477763358763923,7821976,1785477763366585899,363,1785477763366585536
1,dp_ag1,1785477765187790631,80,1785477765175172805,1785477765180362162,1785477765173296235,16,55,7501902,5,16,dp_param_allgather:pg=11,1785477765187864064,73433,dp_param_allgather,5189357,98621440,same_rank_edp_ag0,87181635,1.0,1785477763507567462,1785477763512756819,7501902,1785477763520258721,73433,1785477763520185288
1,dp_ag1,1785477765187756657,81,1785477765176847848,1785477765180362162,1785477765173296235,16,55,7501902,5,16,dp_param_allgather:pg=11,1785477765187864064,107407,dp_param_allgather,3514314,98621440,same_rank_edp_ag0,87493269,1.0,1785477763509242505,1785477763512756819,7501902,1785477763520258721,107407,1785477763520151314
1,dp_ag1,1785477765187708433,82,1785477765176023875,1785477765180362162,1785477765173296235,16,55,7501902,5,16,dp_param_allgather:pg=11,1785477765187864064,155631,dp_param_allgather,4338287,98621440,same_rank_edp_ag0,88172085,1.0,1785477763508418532,1785477763512756819,7501902,1785477763520258721,155631,1785477763520103090
1,dp_ag1,1785477765187774529,83,1785477765176219976,1785477765180362162,1785477765173296235,16,55,7501902,5,16,dp_param_allgather:pg=11,1785477765187864064,89535,dp_param_allgather,4142186,98621440,same_rank_edp_ag0,87763648,1.0,1785477763508614633,1785477763512756819,7501902,1785477763520258721,89535,1785477763520169186
1,dp_ag1,1785477765187731560,84,1785477765173753213,1785477765180362162,1785477765173296235,16,55,7501902,5,16,dp_param_allgather:pg=11,1785477765187864064,132504,dp_param_allgather,6608949,98621440,same_rank_edp_ag0,87624244,1.0,1785477763506147870,1785477763512756819,7501902,1785477763520258721,132504,1785477763520126217
1,dp_ag1,1785477765187794228,85,1785477765175674355,1785477765180362162,1785477765173296235,16,55,7501902,5,16,dp_param_allgather:pg=11,1785477765187864064,69836,dp_param_allgather,4687807,98621440,same_rank_edp_ag0,87235685,1.0,1785477763508069012,1785477763512756819,7501902,1785477763520258721,69836,1785477763520188885
1,dp_ag1,1785477765187700553,86,1785477765174623327,1785477765180362162,1785477765173296235,16,55,7501902,5,16,dp_param_allgather:pg=11,1785477765187864064,163511,dp_param_allgather,5738835,98621440,same_rank_edp_ag0,87295738,1.0,1785477763507017984,1785477763512756819,7501902,1785477763520258721,163511,1785477763520095210
1,dp_ag1,1785477765187691099,87,1785477765178510147,1785477765180362162,1785477765173296235,16,55,7501902,5,16,dp_param_allgather:pg=11,1785477765187864064,172965,dp_param_allgather,1852015,98621440,same_rank_edp_ag0,86087484,1.0,1785477763510904804,1785477763512756819,7501902,1785477763520258721,172965,1785477763520085756
1,dp_ag1,1785477765187811850,88,1785477765175816081,1785477765180362162,1785477765173296235,16,55,7501902,5,16,dp_param_allgather:pg=11,1785477765187864064,52214,dp_param_allgather,4546081,98621440,same_rank_edp_ag0,87818344,1.0,1785477763508210738,1785477763512756819,7501902,1785477763520258721,52214,1785477763520206507
1,dp_ag1,1785477765187831347,89,1785477765177367422,1785477765180362162,1785477765173296235,16,55,7501902,5,16,dp_param_allgather:pg=11,1785477765187864064,32717,dp_param_allgather,2994740,98621440,same_rank_edp_ag0,88005102,1.0,1785477763509762079,1785477763512756819,7501902,1785477763520258721,32717,1785477763520226004
1,dp_ag1,1785477765187853463,90,1785477765175771365,1785477765180362162,1785477765173296235,16,55,7501902,5,16,dp_param_allgather:pg=11,1785477765187864064,10601,dp_param_allgather,4590797,98621440,same_rank_edp_ag0,87881733,1.0,1785477763508166022,1785477763512756819,7501902,1785477763520258721,10601,1785477763520248120
1,dp_ag1,1785477765187816455,91,1785477765176329550,1785477765180362162,1785477765173296235,16,55,7501902,5,16,dp_param_allgather:pg=11,1785477765187864064,47609,dp_param_allgather,4032612,98621440,same_rank_edp_ag0,87811557,1.0,1785477763508724207,1785477763512756819,7501902,1785477763520258721,47609,1785477763520211112
1,dp_ag1,1785477765187833783,92,1785477765173296235,1785477765180362162,1785477765173296235,16,55,7501902,5,16,dp_param_allgather:pg=11,1785477765187864064,30281,dp_param_allgather,7065927,98621440,same_rank_edp_ag0,87141171,1.0,1785477763505690892,1785477763512756819,7501902,1785477763520258721,30281,1785477763520228440
1,dp_ag1,1785477765187775391,93,1785477765176572460,1785477765180362162,1785477765173296235,16,55,7501902,5,16,dp_param_allgather:pg=11,1785477765187864064,88673,dp_param_allgather,3789702,98621440,same_rank_edp_ag0,88009209,1.0,1785477763508967117,1785477763512756819,7501902,1785477763520258721,88673,1785477763520170048
1,dp_ag1,1785477765187864064,94,1785477765175716466,1785477765180362162,1785477765173296235,16,55,7501902,5,16,dp_param_allgather:pg=11,1785477765187864064,0,dp_param_allgather,4645696,98621440,same_rank_edp_ag0,88283200,1.0,1785477763508111123,1785477763512756819,7501902,1785477763520258721,0,1785477763520258721
1,dp_ag1,1785477765187858614,95,1785477765180362162,1785477765180362162,1785477765173296235,16,55,7501902,5,16,dp_param_allgather:pg=11,1785477765187864064,5450,dp_param_allgather,0,98621440,same_rank_edp_ag0,87860426,1.0,1785477763512756819,1785477763512756819,7501902,1785477763520258721,5450,1785477763520253271
0,dp_rs,1785477761292837528,80,1785477761099146055,1785477761277103348,1785477761095609523,16,55,15795660,5,16,dp_grad_reduce_scatter:pg=11,1785477761292899008,61480,dp_grad_reduce_scatter,177957293,3155886080,pp_frontier,0,1.0,1785477759856617678,1785477760078580039,15795660,1785477760094375699,61480,1785477760094314219
0,dp_rs,1785477761292808267,81,1785477761096977652,1785477761277103348,1785477761095609523,16,55,15795660,5,16,dp_grad_reduce_scatter:pg=11,1785477761292899008,90741,dp_grad_reduce_scatter,180125696,3155886080,pp_frontier,0,1.0,1785477759849684661,1785477760078580039,15795660,1785477760094375699,90741,1785477760094284958
0,dp_rs,1785477761292724544,82,1785477761096308060,1785477761277103348,1785477761095609523,16,55,15795660,5,16,dp_grad_reduce_scatter:pg=11,1785477761292899008,174464,dp_grad_reduce_scatter,180795288,3155886080,pp_frontier,0,1.0,1785477759857446422,1785477760078580039,15795660,1785477760094375699,174464,1785477760094201235
